,Postal_Code,Latitude,Longitude,Admin_Code3,Nearest_Centroid_ID,Distance_to_Centroid
26898,17761,42.3081,2.9777,17030,1703001001,758.539082511586
26899,35330,28.0606,-15.5491,35027,3502701001,66.492260055269
26900,04510,37.1542,-2.7766,04001,400101001,1259.3449025558748
26901,48220,43.1511,-2.6094,48001,4800101001,46.576941675921226
26902,27290,43.0667,-7.5667,27028,2702809001,1847.7550439396234
26903,31481,42.7655,-1.3862,31158,3115801001,2875.2503652788905
26904,36867,42.1667,-8.5,36042,3604201008,447.18944664640816
26905,35368,27.9893,-15.6282,35025,3502501001,1729.739058254536
26906,22371,42.4524,-0.0376,22109,2210901001,4304.702644087787
26907,02246,39.2833,-1.7167,02054,205401001,855.3221697855455
26908,31799,42.9231,-1.6602,31186,3118601001,1511.2263659706334
26909,31291,42.7185,-1.9356,31120,3112001001,4696.877737953362
26910,15820,42.8823,-8.4438,15078,1507806005,1871.11230550806
26911,25271,41.6557,1.4202,25085,2508501001,6217.508689608292
26912,22463,42.471,0.4301,22215,2221501001,4108.945015274205
26913,04715,36.7233,-2.8415,04902,490201018,612.1625371492157
26914,28864,40.532,-3.4784,28002,2800201001,1328.7199527777163
26915,10250,39.4129,-5.6282,10077,1007701001,1328.0982836972328
26916,50324,41.3397,-1.4545,50236,5023601001,4646.303405924502
26917,19290,40.7247,-3.1731,19117,1911701001,1385.801485274947
26918,24526,42.684,-7.0074,24198,2419801001,2562.811470943638
26919,29315,37.1828,-4.3338,29098,2909801001,762.9045752695608
26920,33815,43.1902,-6.6041,33001,3300101001,10418.021837834529
26921,27690,42.8092,-7.346,27057,2705704001,1970.770853621825
26922,33327,43.478,-5.3028,33019,3301901004,2328.534521704326
26923,24717,42.4045,-6.1448,24161,2416101001,1146.8888059822311
26924,38870,28.082,-17.3334,38049,3804901001,1230.150851250668
26925,49255,41.4127,-6.0757,49023,4902301001,5409.2150397584
26926,30729,37.8022,-0.8054,30035,3003501020,226.01689619560645
26927,15870,43.0198,-8.6517,15002,1500201003,10142.766088508131
26928,39507,43.3433,-4.2314,39012,3901202002,2814.270327090093
26929,10891,40.2165,-6.8462,10072,1007201001,1343.8729490625913
26930,32315,42.4019,-7.0168,32009,3200901005,2076.0029789954438
26931,35217,27.9893,-15.5223,35031,3503101003,1690.975667608433
26932,25588,42.6432,1.1015,25903,2590301001,6225.881877686333
26933,33195,43.3395,-5.8262,33044,3304414001,1252.5325971612058
26934,33817,43.1091,-6.4847,33011,3301103002,5403.085308521398
26935,49337,41.9508,-6.2188,49067,4906701001,4693.127300340583
26936,27270,43.131,-7.3309,27046,2704601002,2621.951943828793
26937,36888,42.369,-8.5199,36009,3604302001,1121.517842388057
26938,04692,37.439,-2.0201,04053,405302003,3064.0518667401147
26939,14920,37.5148,-4.6572,14002,1400201002,94.07249748739095
26940,29718,36.8313,-4.2274,29094,2909405001,7830.5159217488645
26941,35489,28.0886,-15.6965,35001,3500101001,810.5590777034134
26942,13080,38.9863,-3.9291,00nan,1303402001,140.08509814034116
26943,09350,41.8337,-3.7603,09061,906101001,2865.214844378899
26944,36686,42.75,-8.5,36017,3601702001,1286.2694104287461
26945,27613,42.7296,-7.5143,27057,2705703001,6147.809145145421
26946,15169,43.375,-8.2667,15075,1507503001,1235.068979996843
26947,15124,43.0385,-9.1572,15052,1505201004,608.0164745976789
26948,24275,42.7472,-5.7802,24133,2413301001,4982.509679933082
26949,33890,43.2429,-6.594,33001,3300101001,9929.929013795501
26950,14960,37.3269,-4.3683,14058,1405802001,157.07394908862042
26951,07459,39.7345,3.2294,07055,705502002,3989.574637310533
26952,23159,37.6006,-3.8484,23093,2309302001,2850.292015670649
26953,43892,41.2667,1.9667,43092,805604004,149.21821618152734
26954,30367,37.6667,-1.0833,30016,3001609002,1584.9037744514553
26955,15259,42.788,-9.0722,15053,1505301004,754.1344190254638
26956,33128,43.4815,-6.1922,33051,3305101008,1492.0663238131092
26957,36300,42.182,-8.7608,36003,3600302003,9369.039191793385
26958,49560,41.9028,-6.3805,49104,4910401001,4191.133682812983
26959,48530,43.3,-3.0593,48083,4808301001,533.9994895845897
26960,03649,38.4508,-0.9438,03089,308902001,3654.916315157352
26961,36429,42.1447,-8.2525,36014,3601401001,1156.593141998389
26962,33003,43.3603,-5.8448,33044,3304401003,81.82076262076046
26963,45749,39.8178,-3.7346,45191,4519101001,1261.2078310778559
26964,48383,43.24,-2.4583,48914,4891401001,16338.849503461706
26965,33394,43.492,-5.7007,33024,3302409016,1424.9377089644147
26966,09197,42.3947,-3.716,09372,937201001,2147.0099598884703
26967,35349,28.0658,-15.5707,35032,3503201001,238.25558784347353
26968,24884,42.8448,-4.9584,24183,2418301001,2475.6423856395995
26969,09126,42.7024,-3.9894,09045,904501001,3904.1109653300705
26970,38358,28.4985,-16.4174,38043,3804301003,676.3311999492248
26971,33682,43.2754,-5.8307,33037,3303701017,841.3009934565607
26972,29651,36.5958,-4.6373,29070,2907001002,217.06797039679475
26973,33528,43.35,-5.5167,33006,3300601002,4509.157340538787
26974,25290,41.9349,1.5928,25186,2518601001,3509.3349391991514
26975,36627,42.5477,-8.7913,36061,3606103001,1610.8477418100633
26976,32811,42.225,-7.9772,32068,3206801001,6208.858571161957
26977,22583,42.2581,0.7224,22035,2203501001,5269.446671857809
26978,09292,42.4409,-3.4206,09027,902701001,5019.309577733923
26979,33558,43.2147,-5.0941,33003,3300301001,3199.692208846821
26980,41898,37.6832,-6.4173,41031,4103101001,8895.490026014953
26981,09226,42.2265,-3.9919,09041,904101001,5228.17574277558
26982,18567,37.485,-3.5308,18105,1810501003,9128.30345970877
26983,42216,41.3806,-2.442,42123,4212301001,3662.6590834863573
26984,25288,41.9957,1.4958,25124,2512401001,7646.549414312498
26985,19268,41.0147,-2.6399,19257,1925701003,4327.755709656096
26986,24414,42.5384,-6.5638,24115,2411501010,1435.660025464736
26987,03530,38.6119,-0.1164,03094,309401003,830.9671251169511
26988,41560,37.2945,-4.8532,41041,4104104002,2028.0242171291475
26989,01449,42.9289,-2.8894,01054,105401001,4817.121654983072
26990,19356,40.7392,-1.7837,00nan,1927701001,2789.6530767747035
26991,35571,28.9484,-13.6912,35028,3502801008,967.4121637022503
26992,28450,40.6933,-4.0228,28046,2804601002,975.1105682787374
26993,33615,43.2169,-5.8277,33037,3303701021,833.7574184153236
26994,46594,39.75,-0.3667,46024,4602401001,2906.6217113914126
26995,35110,27.8464,-15.4445,35022,3502203007,91.37948785042498
26996,50741,41.4955,-0.6542,00nan,5011501001,3076.8740687125874
26997,13433,38.8452,-4.0634,00nan,1303001001,1842.2031986529155
26998,06906,38.0833,-6.0833,06105,610501001,1209.7957893673336
26999,18329,37.1313,-3.8213,18061,1806101001,2308.5819373249674
27000,38915,27.7891,-17.932,38048,3804801004,2205.05553328951
27001,32680,42.0324,-7.5301,32028,3202801001,9448.712983438683
27002,35339,28.0606,-15.5491,35027,3502701001,66.492260055269
27003,33828,43.437,-6.0958,33010,3301001003,1262.3417799402762
27004,11202,36.1333,-5.4505,11004,1100401003,106.15746457045107
27005,33827,43.3227,-6.1645,33005,3300501001,9405.936935447362
27006,02652,38.6151,-1.4972,02056,205602001,2019.0620136860296
27007,04560,36.9532,-2.4925,04047,404701002,251.5161236690262
27008,14650,37.8956,-4.3807,14012,1401204001,442.02072066739015
27009,33559,43.3255,-5.1531,33045,3304501006,1542.069737884433
27010,03791,38.7766,-0.1066,03137,313701001,2118.2023779122014
27011,19463,40.6433,-2.029,19223,1922301001,2074.914886912942
27012,33316,43.5158,-5.3652,33076,3307604001,811.664551984886
27013,30878,37.6073,-1.3901,30026,3002601005,1412.9044551495772
27014,47169,41.4783,-4.5513,47007,4700701003,8346.124329972108
27015,31868,42.9,-1.8667,31025,3102501001,1090.190522181867
27016,04721,36.8315,-2.6427,04102,410201012,807.381357259996
